date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
25/9/19 4:35,PAYMENT RECEIVED,2000,0,bc54d2cbb2e024e37cc9cd0780df2e78d7bb314f68fa4b48c4cf4600bf5b14e2,158426.5622
25/9/19 4:35,PAYMENT RECEIVED,405.781124,0,7796aa89017bfb4b601b7c183dfed5c04083292d9ffe839d9b6254a5e9a43bf1,158832.3433
27/9/19 9:41,PAYMENT RECEIVED,1.00E-05,0,fdea949f3247f4fa6101c08db9a531617fca9a01b1c316a89e42cb994c81236e,158832.3433
19/9/19 10:21,PAYMENT RECEIVED,1215.93811,0,e70dc70f29eb70d646a053e7656963cfb5c40f94dab67de5443ba0f3188575b7,151991.9474
19/9/19 4:30,PAYMENT RECEIVED,870.3770011,0,9a63edf6728fb941885a606fff29cd90b701455b8ac508fa73b9b95591c59d6e,150776.0093
6/9/19 4:32,PAYMENT RECEIVED,1051.031713,0,13e647798ba282657860a34223a324efa6955ff306222eba919cdcf199adf098,164281.5604
8/9/19 17:05,PAYMENT RECEIVED,9.61E-05,0,795d0d9d22b5bec1b3ecb0aceae99632e6b0102510e791e78861afc8cca57430,164281.5605
10/9/19 16:51,PAYMENT RECEIVED,1036.930251,0,e469d9238f46220664bfca19f6dda360752bd0afba60d1f5de6677d3f5320e02,165318.4907
11/9/19 18:36,PAYMENT RECEIVED,1.01E-05,0,0c878ed4458ee5792f3e9b41e8034e8c5fc26c5c2a74269531bd5087883ab25b,165318.4908
12/9/19 1:50,PAYMENT SENT,0,-20921.78907,34bd50a53f4fd965f9be8a3d83040baeb72a74782c8190dbdff2130109e8c626,144396.7017
17/9/19 22:24,PAYMENT RECEIVED,1030.064558,0,0952b61fe9279cca7efbc3a0faad50c0168ae2d93ad92d672337d4d44fbba0f5,145426.7662
18/9/19 11:09,PAYMENT RECEIVED,1118.720976,0,4888db73a5ba1950ec3b2020ed03240e1a1d7d6b94781d1f64e88a3fedb13cb7,146545.4872
18/9/19 20:22,PAYMENT RECEIVED,1360.145057,0,8c996849df9901de3f9f8cc643ca3593893a09f041cd8563c73d74ff3e5a1928,147905.6323
19/9/19 4:30,PAYMENT RECEIVED,2000,0,6f588ef1cad0b37d47e3d7b6c1c8ff1dfe68b01f61d708c8c1b41c270558aebd,149905.6323
30/9/19 20:12,PAYMENT RECEIVED,0.0001011,0,0e84845c19cf921cc6ea2d19286fba3b474328f5a2d5407b3a166c76521b1863,158832.3434
1/8/19 4:28,PAYMENT RECEIVED,0.01199224,0,6ed5a618cb5f9fc784664e705ab33ff174603253a686aa7a630f4ac66bd6560c,147392.9208
14/8/19 2:37,PAYMENT RECEIVED,1470.119173,0,71d0d9e9ca9d13436244b37774d2348179ce1fcb0f2fb4fe6a01d4b36df43aa3,156359.7855
16/8/19 18:11,PAYMENT RECEIVED,0.0001,0,5d74104a7cfa1214fd59f9b537c3dd75beaa1f2c774505686668291e09b39055,156359.7856
19/8/19 17:33,PAYMENT RECEIVED,1178.077252,0,b66b22477276d5a6f82d583357e206706a0a39282c95a9477c2bb9cef3e6b618,157537.8629
20/8/19 0:27,PAYMENT RECEIVED,5.46E-06,0,23d5fe3d9279d89569ae1b73457b1fffcf3843cfca799762c1f40ae83d1980ce,157537.8629
20/8/19 16:17,PAYMENT RECEIVED,1105.208413,0,66c8ae79401ec717f04e016cb059485af396be4e48e660d4a49164cdfb0a2864,158643.0713
21/8/19 7:35,PAYMENT RECEIVED,9.84E-05,0,67b4e14edf86e2de8f14270f4a1854f59ce4c5f4abbb9b0800cf9155e2f54cf4,158643.0714
24/8/19 16:09,PAYMENT RECEIVED,1067.406148,0,5d8548d67a341422e95ed42eed764b97cba844a99f9667b528ae1d1f09dc286d,159710.4775
26/8/19 21:03,PAYMENT RECEIVED,1250.265256,0,3f852cc3349d7abc06f398b5d35258f8cfabfddf14fb3c62d1fab5021cb77fba,160960.7428
26/8/19 22:12,PAYMENT RECEIVED,1106.048588,0,4f60a06629ac36075f2072f6791597d6179b6037a38d4d310d0977fcc137ff20,162066.7914
13/8/19 10:53,PAYMENT RECEIVED,1080.108226,0,fe7d087f53819cedd143c7649d1f7e64d41cc81f6df5e8679a1763baabd710db,154889.6664
10/8/19 18:34,PAYMENT RECEIVED,1395.58483,0,dad1e43de07497e8c5137de3a2970aa4ff6a495bde7aa68aa62bcb164d4d36a1,153809.5581
1/8/19 5:46,PAYMENT RECEIVED,0.0001953,0,fbb7af52f91d57c6a4ca97bd82239aa8f22453feacbd38783601a1246b0a6ec7,147392.921
1/8/19 23:59,PAYMENT RECEIVED,1.00E-05,0,63016bee02120b7863b9f3ba17f301a1a4f3d48dbd79a11742d489eaf97e2618,147392.921
2/8/19 0:04,PAYMENT RECEIVED,1.00E-05,0,fe4208c5ee014944efbe72f3162aafdd1d698d0af0effad7b29744be31c54399,147392.921
2/8/19 0:04,PAYMENT RECEIVED,1.00E-05,0,46a666e77a9dbf4b16ec56aa3b9235084d0191f881d9d5df240a1cafbfe72efa,147392.921
3/8/19 9:34,PAYMENT RECEIVED,6.49E-06,0,763a97fca73385dbe26c468d218d2c4a4fd92772d4dcafff10f0cec1275a6be8,147392.921
6/8/19 6:26,PAYMENT RECEIVED,1296.238771,0,8950dd1f3595639079056916c46c2d809891fb9a2f5ffebbdfa706907cd57e65,148689.1598
9/8/19 20:18,PAYMENT RECEIVED,1221.321843,0,ed31c8bb8a5c9345e6b66b913e3665d82d62bb7c70231143f96cc4c0d7da2da9,149910.4816
10/8/19 14:25,PAYMENT RECEIVED,1270.231602,0,7f50a5f6b4edbc58b49a387b9dcef1de2901e4bf06980db33a2a0f1424ec8da0,151180.7132
10/8/19 16:27,PAYMENT RECEIVED,1233.260077,0,74dab628f9b4fdd187c905ed387b3ce13997ed03bd6d78b43b9ac6fe866858ec,152413.9733
27/8/19 4:22,PAYMENT RECEIVED,1163.737289,0,3fbb0f08b19f7982405dad27d45973149d6197944241a5e3714baa473e7e717c,163230.5287
1/7/19 18:37,PAYMENT RECEIVED,1736.652635,0,6ce75e45248b33fae876cdf97863b28f6ea0868a59f5d6a15bfae3ec34027cd7,55438.80886
11/7/19 4:33,PAYMENT RECEIVED,1047.873242,0,ae28397e7304e6c88105122e87b79cc009efa25889d328562e021c110a352dc5,165204.3501
18/7/19 20:39,PAYMENT RECEIVED,1105.494805,0,29a5b86a327bacff36ad920aa1cac910f6f18840d1f9749bed2ca954269ae1bc,166309.8449
18/7/19 22:23,PAYMENT RECEIVED,1270.618537,0,f7ff8706feefab150a27a28e19e73a1a534fbfe18ab628fc9657623247af359d,167580.4634
19/7/19 3:12,PAYMENT RECEIVED,1899.306469,0,0c47b367c6ec6bf53a45cbae55e100d38400b08cd327afa2ad92ba0694feaff4,169479.7699
20/7/19 18:33,PAYMENT RECEIVED,1275.472579,0,3513798aa02439d71246fd5c70f23dc0358dee85735a45e4ccdc4925545cb189,170755.2424
21/7/19 21:18,PAYMENT RECEIVED,2.50E-05,0,d6238700ed34f544c03797caebe2301809b5af4afa1856f3b4cd772ad543b81f,170755.2425
27/7/19 12:34,PAYMENT RECEIVED,1115.752283,0,3240881387d7c5ea5c3b5839ee494f073f1be5d5cc24faa68cd2ca38a194d238,171870.9948
27/7/19 16:48,PAYMENT RECEIVED,1239.910414,0,02c00cac5b5477e1af89ad80827e2ad38f58b63f432172ede6a9fb68d0b834b0,173110.9052
27/7/19 16:49,PAYMENT RECEIVED,5.30E-05,0,a4d5817a0a77e36bcdf57e9acc04fee8c2657e420ddf764e4a3d420fdeac8650,173110.9052
27/7/19 18:15,PAYMENT RECEIVED,0.01188952,0,804bbda76341f5cbda82a8d152ee74c34eb6999a1cacc28af4694a9dab789a5f,173110.9171
29/7/19 8:50,PAYMENT SENT,0,-5395.482706,9dd391d23d4a9d2b84cf26ebba987c233685bfbf26cc69b6f026b7fb7e09e269,167715.4344
30/7/19 4:28,PAYMENT SENT,0,-21338.76989,e454fd261eb90ce2c841baeb26654e6b0148cfaa5579f8c8c375b5f3e3a46b62,146376.6645
30/7/19 22:12,PAYMENT RECEIVED,1016.242486,0,47d2b70ea69ff1db96a00799df4c631189cceb8994fb7cffb0101400bdcb4c2d,147392.907
11/7/19 0:41,PAYMENT RECEIVED,1045.418372,0,00c30a00ef7f185643ea9d4e433854c52bba3c0391b6bc05fae58cfca58371c1,164156.4768
10/7/19 23:17,PAYMENT RECEIVED,2.00E-05,0,d8d529a375668d9ee04479aa3ada7ddcc41aca293f0ae993c44a6ec3e8d794aa,163111.0584
10/7/19 18:17,PAYMENT RECEIVED,222.7211363,0,7ee0fd1816c2adde4250049ea1d54f99434b72bfd37b65706bc549c7387d3272,163111.0584
2/7/19 8:28,PAYMENT RECEIVED,1270.705225,0,c245205f8a9d45efc018d073e8aa0eac8194c458646e2bde5aaeb027ea4501e2,56709.51409
2/7/19 18:42,PAYMENT RECEIVED,1471.889511,0,874958575c13f9ee97be580d3f790f8deb04bb59744b9669500537a78321ed7e,58181.4036
3/7/19 0:29,PAYMENT RECEIVED,1051.72506,0,01b19b42c09ffb308db32fd52a3c839f9b30ed1ffb3e0459f05bb38dfd90969f,59233.12866
3/7/19 8:13,PAYMENT RECEIVED,1356.807691,0,b989821d0ab5a3859993143f124a6be468950337957408a943ee56629f234fd4,60589.93635
4/7/19 16:43,PAYMENT RECEIVED,1016.944545,0,c3334b31657a7103896b7f52a6ef5f441e9cbc52cd6ffca55645f9e07a898288,61606.88089
9/7/19 4:31,PAYMENT RECEIVED,1874.716207,0,b5735bfdc4247ac16e0cd63451a57950e84672c3babc2e7676af5d096a51e05f,63481.5971
9/7/19 6:32,PAYMENT RECEIVED,1375.897542,0,1ff78af6a5b8e03f7a4ac2b796a65abaf535f2403213ee0863d9214eee5aadd5,64857.49464
9/7/19 8:35,PAYMENT RECEIVED,1379.957259,0,ebcabd2a126353f7160ca85357169bb5e9ec556347d474b3e992b43c0977583c,66237.4519
10/7/19 6:53,PAYMENT RECEIVED,1460.875397,0,e20a65e22dd3317915f65b91fbf02f56c7f521115f0d78ce8a9d3e0a9e62c699,67698.3273
10/7/19 12:50,PAYMENT RECEIVED,90530.02058,0,74fb65a24350ef3b9380e8232e734416224cd6a2f12cacb66eee9e176b9e337c,158228.3479
10/7/19 17:54,PAYMENT RECEIVED,2000,0,f9929ac5da92d2e99fa88ed5329d704885aab162d96cce946be844db18e24dd2,160228.3479
10/7/19 17:54,PAYMENT RECEIVED,659.9894076,0,d508a239c2b7bf5ada2b70ff0c0d18f759ebbb6d12b25a9b5f7de6c5a0c5a275,160888.3373
10/7/19 18:16,PAYMENT RECEIVED,2000,0,1beb6abef3c1bdd1f16fc6f51ddff453643eb09683e3d5d7d0ac5b7a03df1d22,162888.3373
31/7/19 17:08,PAYMENT RECEIVED,0.00178327,0,b39b2b195ecf6e93527790d3792c3b156821ce74e2673fb65e85f35ebab93720,147392.9088
1/6/19 2:23,PAYMENT RECEIVED,1768.691109,0,abaad7da13025e080bfac5b01f15c9b1cafafb07873cd3be5190748e3ea27856,12717.50728
19/6/19 9:51,PAYMENT RECEIVED,2000,0,4a61d00097d9e61d6742c9a1a1223e4e480f7b3b5d1a3592c054d6d8395e745a,38230.7925
20/6/19 22:15,PAYMENT RECEIVED,1711.951334,0,fe6194f8696ae0b2ffb1708869a25bae4b1c490af9bcfe67cee3c0cb448a79c1,39942.74384
24/6/19 14:22,PAYMENT RECEIVED,111.5302046,0,e111a84b3fd167fe375483a002a7108b08cb67a4467dffcf18d6592a4a64fb0f,40054.27404
24/6/19 14:22,PAYMENT RECEIVED,2000,0,26ecfca125a824bf2b8671379b2c9517a9fbbe51325d249fe42cf82f9cf14341,42054.27404
25/6/19 21:37,PAYMENT RECEIVED,1042.92041,0,b568d358560d3b4f72df12bbda2ba23ba26a2a745468bbcd1a3da17d9f1b225f,43097.19445
26/6/19 2:24,PAYMENT RECEIVED,1009.910941,0,ca1278ffd427253c3e4aba36ff77468b6dedfb3a755a9f63031aaeb150bede1e,44107.10539
26/6/19 16:52,PAYMENT RECEIVED,1200.03239,0,8393e17232ffc5ad5c75dfcce632666e049e7128d18615ec384156eb58f0e792,45307.13778
26/6/19 18:56,PAYMENT RECEIVED,348.9038788,0,258eef47bc3658cfbddedb6ea789c458fc3a8f9fae5a49306b369e2f0ff0f434,45656.04166
26/6/19 18:56,PAYMENT RECEIVED,2000,0,ba1c540b9ac2e1b4299db447839ff25f3267a346877b1fb4f1991eb86e4d5387,47656.04166
27/6/19 13:03,PAYMENT RECEIVED,1177.615952,0,3458f690402a6e08b58d6cd051f06e673fd6fb32398a5b1b14d766eef25281dc,48833.65761
27/6/19 16:38,PAYMENT RECEIVED,1075.54555,0,432ea8926b997ce886def5de6ecadf7dc89e393a5fdc437f3ff8f8785e6b5416,49909.20316
27/6/19 22:17,PAYMENT RECEIVED,1601.958288,0,ce6f309f93c0b01da8e393455c4a8065aebc0a66acd851bbb1ae8abc46fa4b7c,51511.16145
28/6/19 6:43,PAYMENT RECEIVED,1155.896237,0,7a1df55f339948af7d108e5a7d452ae9eaa412a6bbddcf9c715bb6472843bee6,52667.05769
19/6/19 9:51,PAYMENT RECEIVED,849.7226207,0,89021800dccb3f8c22c77095f6eeec52ccb2f31984030301c0220d784537e5fb,36230.7925
19/6/19 9:51,PAYMENT RECEIVED,2000,0,5d4737bab27956776a2f7e9bd5fa0a7b5c3a9c83c528c2ab93ff13727eb3211b,35381.06988
18/6/19 12:39,PAYMENT RECEIVED,7.77E-06,0,786cf1ab0510eea36a1c84cd7a32462e1617ba33b8d096ccc01ac3ddd1b5a26b,33381.06988
1/6/19 12:14,PAYMENT RECEIVED,1713.257409,0,f3797ff887cd268bff95cd2333c91a11dc3fd15c31f3aecaceecad4914fa0c73,14430.76469
2/6/19 10:23,PAYMENT RECEIVED,1997.261202,0,6ffe361eec4bd563c7a031813a67223fb8401e5b6f5720e97dc23d27499d2d93,16428.02589
4/6/19 16:40,PAYMENT RECEIVED,159.572877,0,26988b0d62221f172dc5e4b99af4c3f515654f81de0563323b7dce75cd9a030a,16587.59876
4/6/19 16:40,PAYMENT RECEIVED,2000,0,dad2b256894d8f52acc10e61830f38dd56d339494b7cbc42bcc5b79bd8846253,18587.59876
7/6/19 12:29,PAYMENT RECEIVED,1500.045884,0,4d23fae44e886517ac285933cb7289cfd4b2afb6795028777132e1380b019daf,20087.64465
11/6/19 20:32,PAYMENT RECEIVED,1588.60545,0,562374f6931d8acb9760ae61a4ed1cf018124cd570ac9503e33360577cd009f1,21676.2501
13/6/19 10:22,PAYMENT RECEIVED,1421.622198,0,b78b717cb05db5d8a1d55aca52a6693c64107b69e21f509fb57b9fc20c60aa3d,23097.8723
13/6/19 10:22,PAYMENT RECEIVED,2000,0,72ef10aa0573812459877b584e21b1f86eaacbf19c1491b962faef883d0ca83e,25097.8723
13/6/19 18:35,PAYMENT RECEIVED,1636.380296,0,f9849e5867f1784479512c2954908387bb1a7f08c7e17c78599ec0091e3012bf,26734.25259
14/6/19 10:18,PAYMENT RECEIVED,1762.435392,0,12ea1b559c1aefeee34425edefdba8079ea957324ac86201ba471b8ae79e8efb,28496.68798
14/6/19 16:17,PAYMENT RECEIVED,1265.605328,0,0b466df93e93017c51ae9b56a67b873c0caaefd0cf72d2b5802add3a7ab1568e,29762.29331
14/6/19 16:17,PAYMENT RECEIVED,2000,0,6c4eec4c5ffce6096cb8d977d9756cbb27d307461887224995112d2ccbfd6134,31762.29331
17/6/19 21:51,PAYMENT RECEIVED,1618.776563,0,767fd36db03afc7a4b07bee76d0339e33e1b79ec98e92992fe75b3f7b93d6b14,33381.06987
29/6/19 0:10,PAYMENT RECEIVED,1035.098538,0,2bb26c6e3c0afddd23f4ead2764dee1e3993e18b824d3333f8f7027f38db6e25,53702.15623
15/5/19 13:06,PAYMENT RECEIVED,2000,0,b242d948502ba8294c32b08d09c43285310d10931d9b844b34ce55f5e6eddeeb,82879.44184
23/5/19 16:29,PAYMENT RECEIVED,7.72684877,0,86ede31eb91dd3bbab3e015f9c083a18c3f6ccacee18850c0f90aa71f0423595,91310.80292
23/5/19 22:41,PAYMENT RECEIVED,1657.806633,0,9cd9d7decaa863b4cfbbc05c1ab9ed63ab69b311112a0a0cbd3d27be2bdda1af,92968.60955
25/5/19 12:13,PAYMENT SENT,0,-2000,0d8b17a5379571c644f7359fda5b3e01e3dd5255668d1e87bd53cec47bd9449f,90968.60955
25/5/19 22:33,PAYMENT RECEIVED,1729.949224,0,be90a3d8587b6378ca649571aa564bc904199b3426f825f85ebd1a6a82fcd6f1,92698.55878
29/5/19 9:00,PAYMENT SENT,0,-15209.08286,dfb39f6915237f3973b91de33392666b12fa81138383cc1fe74bd3c889d0a87a,77489.47592
29/5/19 9:12,PAYMENT SENT,0,-72093.99321,1e4968cac36d91c4a4294810e9d384e4b52bb73695dc23feb9459c5d89ab6e9c,5395.482706
31/5/19 0:19,PAYMENT RECEIVED,2000,0,c24aea905b111199ecaa5961f67470fab5f23368c0e1741f40f42219419dbf76,7395.482706
31/5/19 0:34,PAYMENT RECEIVED,1.21606751,0,8374225904879e08bc5c79f841b1d1534b93a90b155db05dfe0e161e0f90c3a1,7396.698773
31/5/19 10:50,PAYMENT RECEIVED,1562.423604,0,05e9feae6ec81471a15abc2c057aec4dc7a1c5539683008b5ccd9219ac8e8991,8959.122377
23/5/19 16:29,PAYMENT RECEIVED,2000,0,36c44bd567f16cd4326a4dea7d503f877e6f0438c3e1eed6682576e9263fa7b6,91303.07607
21/5/19 18:50,PAYMENT RECEIVED,1575.935478,0,ef03f1237a65dce01a805cb440adc844026a7e659c094af8adc4d46397051a48,89303.07607
15/5/19 13:23,PAYMENT RECEIVED,2000,0,a025fe763ca53d2fdeb99198a6ee6892eeb40a344f65a29ecce53f285fef4afb,84879.44184
15/5/19 13:23,PAYMENT RECEIVED,700.6766308,0,40c525f375fe195beb8ea528ba22b43e3216e333422ec400c23ef9b323f0e7c3,85580.11847
15/5/19 18:10,PAYMENT RECEIVED,2000,0,da38ac6f1d23211d3611025dcbf0985c3e1e788fd162a964534af09401e9bf73,87580.11847
15/5/19 18:10,PAYMENT RECEIVED,724.7924038,0,3048a2317024c79ddac0f5e653ef1ca82c247ce91b7d4beda3ed725510040198,88304.91087
16/5/19 10:57,PAYMENT SENT,0,-6824.477746,e8bc67c891e5a52dcae00d044bb73e54a120d2be277d4fd69501460fc7497d16,81480.43312
16/5/19 11:52,PAYMENT RECEIVED,2000,0,b09a7adac0c5b1a927a7cd629755b9daf89b006bca1c726c3729e7fca954627a,83480.43312
16/5/19 11:52,PAYMENT RECEIVED,2000,0,101083e3e0db3614512d81fb50f8c074be109c1966dd9622efbad9b33e007bd4,85480.43312
16/5/19 11:52,PAYMENT RECEIVED,256.3865759,0,b460cfea9ae332141b58b4fa49ad684f452e93496273d04ae791996b2b476b46,85736.8197
16/5/19 20:27,PAYMENT RECEIVED,1990.320891,0,50ae8519117713dc051b2ac7cfc92c662599fb2e51c284ab735a547cf28b82ea,87727.14059
31/5/19 18:15,PAYMENT RECEIVED,1989.69379,0,87bb378b69966181f07dba9dc634d3c512baec7108d0519fa21674ba3f768df4,10948.81617
2/4/19 10:09,PAYMENT SENT,0,-10835.01401,baad48af11863c1cd9775934d72ad8f017db324c6d8f093a55928b146bb9dd88,91406.77838
2/4/19 16:11,PAYMENT SENT,0,-10527.33989,1d690f01b6dcf6d565028ce54179bb1353c646f322f86c8b41e589a0967224eb,80879.43848
17/4/19 14:59,PAYMENT RECEIVED,2.22E-05,0,3addacc9236973e8dc00fc236ac7cf6ca18bd573936917590b6f48012ea3bbdf,80879.43851
18/4/19 5:15,PAYMENT RECEIVED,0.00330893,0,b555f0f5335f4387d1304a4a04e7835064d02ccd665a6f2893d5b901586a55e5,80879.44182
20/4/19 21:03,PAYMENT RECEIVED,2.00E-05,0,5d75c59eb3914cb31b09ea1c4f9c17e337943d5c2bc60379602dcd095566105e,80879.44184
8/3/19 12:44,PAYMENT RECEIVED,2000,0,effc66af320ad92b80addcde6c8f4c516ef96402dbf4ef7356599f649f239c7a,85664.30122
31/3/19 1:44,PAYMENT RECEIVED,8.88E-06,0,24ce79cd770e7b0aefd5971492ea058f5237b314088e7779b3425561f8adfc06,102241.7924
28/3/19 0:15,PAYMENT RECEIVED,2000,0,07cfcb4eda27e58a3ca5408302fa8e590e98040cfdb0729424a3e597e8811519,102241.7924
28/3/19 0:15,PAYMENT RECEIVED,25.66379058,0,b032d5fa88a2cfb442afe2a746b60ece4fa745ee056a3b0d3738d5d57d084664,100241.7924
28/3/19 0:15,PAYMENT RECEIVED,2000,0,a7640e5476cbb0068281f0a068acdc10b1bca61906f2cb4145f86e7561d9855a,100216.1286
28/3/19 0:15,PAYMENT RECEIVED,2000,0,143afacd01ebd7a870afe68ae969b3f2991a20c0a066b84350db9872335e6476,98216.12857
21/3/19 8:02,PAYMENT RECEIVED,5.46E-06,0,f74c3a181e06cf634e9924822cc3ead4bef7b261851833d95f048332370f5d98,96216.12857
14/3/19 16:54,PAYMENT RECEIVED,1.00E-05,0,474bb6b411b299780e6485237f4bc50651f3da1386eeefeb2310d58b36fdbc49,96216.12856
13/3/19 0:27,PAYMENT RECEIVED,2000,0,5de1c2082b60f27f4455f3f9c6bb8e882fc09b6a2e75c0ddafb2afa5a255a0b3,96216.12855
13/3/19 0:27,PAYMENT RECEIVED,2000,0,c0b456c6e01eae5057028d669cc4804ec80d286d2a7752281ab160d451f5bd69,94216.12855
13/3/19 0:27,PAYMENT RECEIVED,2000,0,5065f921c6c9c71df90d050e27608cebe4551cf3be18f3586abbb9b6acf46a8d,92216.12855
13/3/19 0:27,PAYMENT RECEIVED,56.46879075,0,e430c390f3537aaec87e776f8e5f68483af173485038bd8221d73b04a7d22073,90216.12855
8/3/19 12:44,PAYMENT RECEIVED,495.3585469,0,e14abd57f38fa770cea02f1e883eeed6ff6c728bb9284fa614284048b6698d04,90159.65976
8/3/19 12:44,PAYMENT RECEIVED,2000,0,3b7e508eaba554cb17fd7db52a1189a773147996170b479bf8ebebd870b36ce3,89664.30122
8/3/19 12:44,PAYMENT RECEIVED,2000,0,1fa8135bbb1d80025540ade0188dff9112778f9e4a2791d6eb1a382dba42fb9d,87664.30122
31/3/19 23:39,PAYMENT RECEIVED,1.95E-05,0,d14fbf1b36222c7e7111a877b2f7e948ec65825da88da7a1683cbdf55990d369,102241.7924
5/2/19 12:35,PAYMENT RECEIVED,2000,0,e03c17926586294358f7d4b1b1e9fd63086bf912d52bef3a421cc6943f68cb2e,74227.23989
27/2/19 11:03,PAYMENT RECEIVED,2000,0,631ef662bdb49dc14f40b57764eb72af02c9505126e28f52273b5ae33b07bb32,83607.11153
27/2/19 11:03,PAYMENT RECEIVED,2000,0,f1109fd88dca7f1740326aecdc0e37ea46a7c46b689170b7987e839e8757250b,81607.11153
27/2/19 11:03,PAYMENT RECEIVED,2000,0,6c694318642a584e743a5a3ae56dfd8dbe8996170af77258abe9ffea3fd8b391,79607.11153
23/2/19 0:31,PAYMENT RECEIVED,509.6241179,0,a01e1ce56c36a3a7342c164759cf1ba26b1fee7268e874bbdb2d1d63b90b9370,77607.11153
23/2/19 0:31,PAYMENT RECEIVED,2000,0,58d6c6d08320dcc2fcd51eca399d93a05f297ba69414cb77745d602074588f93,77097.48741
23/2/19 0:31,PAYMENT RECEIVED,2000,0,36c4bf437ca15021b3e460329328ab279ff020e19357b8166cc2d99e4e231901,75097.48741
23/2/19 0:31,PAYMENT RECEIVED,2000,0,67ae4625f1c8b86bba124a8455f8015a91a3620aab6bf2056bb46d5f592ff12c,73097.48741
18/2/19 4:20,PAYMENT RECEIVED,894.339437,0,a3100fc55f1a01b16fef0ac1325bcdc432bbbc3732e8627429b0254c09adbb93,71097.48741
18/2/19 4:20,PAYMENT RECEIVED,2000,0,ab9961112a29ac5d86099a03f4062d22f4b8fa93cefc29542ab22464422d18c3,70203.14797
18/2/19 4:20,PAYMENT RECEIVED,2000,0,da148e1727b099bc1defcd2486982f5b8c38332b59b1fac20f8906894f3b403a,68203.14797
18/2/19 3:55,PAYMENT RECEIVED,2000,0,306d04c08bda9967c94d97b910c1ebb1fb350ba10c9211a89289668d5573613d,66203.14797
6/2/19 16:37,PAYMENT SENT,0,-14121.11081,9acf9d466ffa1196a750459f8c9673e13ea60964f6da8271f76733d721a87835,64203.14797
5/2/19 12:57,PAYMENT RECEIVED,97.01888307,0,8085172d0d6d2400771dabef2bfe4d80e8a9fa04b4bbb3e266454ec0bd24f765,78324.25878
5/2/19 12:35,PAYMENT RECEIVED,2000,0,7a994e8406791364194b24f009d40f1dfa9efbb918df89ed68be6c32a721bcef,78227.23989
5/2/19 12:35,PAYMENT RECEIVED,2000,0,83722b03a1a198ff1f0073846e4c1324634f1ce8bd8c589f1ba8c91ba433f180,76227.23989
27/2/19 11:03,PAYMENT RECEIVED,57.18968917,0,b29ced2a1e75d4c5adc4749825585ec9278ba141d148064d5e658e5012353b8b,83664.30122
5/1/19 20:11,PAYMENT RECEIVED,2000,0,ce747a6ce24c91030f89c278365f23542b06da34f37d068256ba7bc68de95155,56507.64358
17/1/19 0:25,PAYMENT RECEIVED,318.397007,0,48e72eea68059ee39589c6febe2e8b4ce3cae4b708a07b15f9623c99b5d23a1d,72227.23989
17/1/19 0:25,PAYMENT RECEIVED,2000,0,61849dfdef73bedcbf7382f0d8c7744376e153aa825c6e88d7bdb4c57649d4ac,71908.84288
17/1/19 0:25,PAYMENT RECEIVED,2000,0,2a7fdc3acfe3676caa4271460c81750c15b7c226c8c6cf985cb706ef0f88ef7e,69908.84288
17/1/19 0:25,PAYMENT RECEIVED,2000,0,8c57f173e83ccbcb9ce3dd34a85be5744d6bdf70840d09896e3fa70e8a6e565f,67908.84288
15/1/19 6:49,PAYMENT RECEIVED,2000,0,6c5d160e47619f2c1cc5c987b93e424bc45dddd5601f846924c867e381fd312c,65908.84288
15/1/19 6:49,PAYMENT RECEIVED,391.8175711,0,500a1f0b565f444e4fa4cfdce713f7ee133abfee0bb4efe89f21f82acddda009,63908.84288
15/1/19 6:49,PAYMENT RECEIVED,2000,0,15413155c6377c4147361e3e0684215deab05fb0dcaa83c14c33d155002136ee,63517.02531
15/1/19 6:49,PAYMENT RECEIVED,2000,0,992048b9b2ed3e4e25b696bd67bb57735166d99fab1504d5287d2d2b6e6252db,61517.02531
15/1/19 2:19,PAYMENT SENT,0,-8199.701107,83d66c9c8abf7a68f49ed00159ed9f8e902209c195d4dcc22acfe0e5d6cf4ebd,59517.02531
11/1/19 12:53,PAYMENT RECEIVED,2000,0,879555b5cee664f62947105b4250f89e40b4b90ea972bfebf1f9daa21caeeda1,67716.72642
11/1/19 12:53,PAYMENT RECEIVED,2000,0,4e91539ceeb1ff4348fe683e3a6edf5fa0db4002b87b167cf83608762a99a597,65716.72642
11/1/19 12:53,PAYMENT RECEIVED,2000,0,cdee781b1c7113b682d13811c40ba9568c084a304996c2928b651909c40226e2,63716.72642
11/1/19 12:53,PAYMENT RECEIVED,106.4168866,0,f8c1c3774f4c894a72947e9f0721a325252241f5536b01e12e48797af4101687,61716.72642
5/1/19 20:11,PAYMENT RECEIVED,2000,0,8364efa099d8f01911cb8dbbf07a0655c6a5eac3fd8660568fbcd58147fe2882,61610.30953
5/1/19 20:11,PAYMENT RECEIVED,1102.665949,0,b0e875be589fcccd9729ce95905e524cd1d43947a6ddbcc02e37e2cd59aa13c1,59610.30953
5/1/19 20:11,PAYMENT RECEIVED,2000,0,96424b7d370f8a30c678cef0cd4e8bb07c3ee68b75324cd38238e8ee2e418510,58507.64358
23/1/19 12:02,PAYMENT RECEIVED,5.46E-06,0,2053c33d372b975eb535912ca456d1c933b0e9b4521c6e743c6d19c293f7d3ce,72227.23989
